text,name_intent,label
"My money is gone. I had topped up recently and saw it was there, but now it's disappeared, what's going on?",top_up_reverted,61
"My cash withdrawal was declined, why?",declined_cash_withdrawal,27
"How long do tranfers from a UK account usuallt take for you? I just made a transfer and nothing shows up, so just wondering if things went ok",balance_not_updated_after_bank_transfer,6
is there a fee for swift transfer,top_up_by_bank_transfer_charge,56
The exchange rate applied is wrong for my international purchase.,card_payment_wrong_exchange_rate,18
I wanted to know why a top-up I made has been reverted.,top_up_reverted,61
I live in the UK. Can I get a card?,country_support,25
How do I know where my money comes from?,verify_source_of_funds,70
"Someone stole my phone, what is my next step?",lost_or_stolen_phone,43
If my card becomes expired what can I do?,card_about_to_expire,10
How many top-ups can be approved?,top_up_limits,60
I have a transfer that was declined.,declined_transfer,28
I think a payment I made with a card was cancelled.,reverted_card_payment?,53
How is the current exchange rate?,exchange_rate,33
Do you charge for transfers?,top_up_by_bank_transfer_charge,56
Which ATM's am i able to change my PIN?,change_pin,22
How long do I wait for a transfer from the United States?,transfer_timing,67
I found a direct debit I would like to dispute,direct_debit_payment_not_recognised,29
I used my card to make a payment and wondered why the payment was reverted?,reverted_card_payment?,53
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",cash_withdrawal_charge,20
What happens when my card expires?,card_about_to_expire,10
Can my friends top up my account?,topping_up_by_card,62
"If I am not in the country and I need to change my PIN, how can this be done?",change_pin,22
There's a payment in the app I don't recognize.,card_payment_not_recognised,17
Are there any restrictions on the disposable cards?,disposable_card_limits,30
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,declined_cash_withdrawal,27
How can I change my old pin to a new one?,change_pin,22
Can it specifically be delivered on a certain date?,card_delivery_estimate,13
What is the most I can top-up?,top_up_limits,60
What are the currency types that I can keep money in.,fiat_currency_support,37
How can I change my information?,edit_personal_details,31
I forgot what my pin number is and now am blocked can you help me get in?,pin_blocked,50
I have a direct debit on my records that is strange and I need help.,direct_debit_payment_not_recognised,29
I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,lost_or_stolen_card,42
How can I add money to my account from another account I have?,transfer_into_account,65
Where do i go to receive a virtual card,getting_virtual_card,41
Is my fiat currency supported for both hold and exchange?,fiat_currency_support,37
Please help me get a Visa card.,visa_or_mastercard,73
I think that the card is stolen. What are my next steps?,lost_or_stolen_card,42
I went to use my new card today and the card was repeatedly declined. I would really like to use this card and need to know what to do about it.,declined_card_payment,26
I have a direct debit I didn't make,direct_debit_payment_not_recognised,29
There's a card payment I didn't make,card_payment_not_recognised,17
Can you elaborate on why I have an extra charge just for transferring?,transfer_fee_charged,64
The exchange rate was incorrect for an item I bought.,card_payment_wrong_exchange_rate,18
Can I choose between Mastercard and Visa?,visa_or_mastercard,73
"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?",transfer_fee_charged,64
What stipulations do disposable cards entail?,disposable_card_limits,30
Seems like my card payment has been cancelled,reverted_card_payment?,53
The atm didn'y give me all the cash,wrong_amount_of_cash_received,75
I have an unknown charge.,direct_debit_payment_not_recognised,29
How do I unblock my card?,pin_blocked,50
How come a fee was charged when I tranferred money,transfer_fee_charged,64
why didnt my account allow a transfer,beneficiary_not_allowed,8
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,card_payment_wrong_exchange_rate,18
Am I able to track a card that has already been sent?,card_arrival,12
What is not accepted in order for me to top up my account?,top_up_by_cash_or_cheque,58
I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,declined_transfer,28
Is there a top up fee?,top_up_by_bank_transfer_charge,56
Why did I get charged a fee on my card?,card_payment_fee_charged,16
Reasons for top up cancellation.,top_up_reverted,61
I need Australian dollars instead of UK currency.,exchange_via_app,34
What countries do your accounts send and receive to?,country_support,25
The app is not able to realize that it is me.,unable_to_verify_identity,68
Can it automatically top up my account?,automatic_top_up,5
Can somebody else top up my account?,topping_up_by_card,62
My attempted transfer keeps kicking back with an error message. Could you please help me to resolve this?,beneficiary_not_allowed,8
I might have been charged on my debit statement by fraud.,direct_debit_payment_not_recognised,29
I sent some money but the intended recipient says it hasn't arrived,transfer_not_received_by_recipient,66
I messed up a transfer and need to reverse it.,cancel_transfer,9
I live in the EU - can I get a card?,country_support,25
I did a card payment but its status is still coming as pending. Please check and inform when it would complete.,pending_card_payment,46
I have forgotten my passcode,passcode_forgotten,45
I thought I would have received my new card at this point.,card_arrival,12
I lost the code and can not get into the app. Help!,passcode_forgotten,45
I have no idea why there is a dollar that has been charged to my account.,extra_charge_on_statement,35
What ATM machines allow this card?,atm_support,4
"For some reason, I'm unable to transfer funds.",beneficiary_not_allowed,8
Where do you mail physical cards?,order_physical_card,44
"I sent a payment, but the person I sent it to says they don't have it",transfer_not_received_by_recipient,66
Is there a maximum for top-ups?,top_up_limits,60
"I bought a product a week ago, but may need to return it.",request_refund,52
I tried to top up my account and it didn't work,top_up_failed,59
Where can I order a card?,order_physical_card,44
Why haven't I gotten a virtual card yet?,getting_virtual_card,41
The refund on my account hasn't shown up,Refund_not_showing_up,0
How do I troubleshoot when contactless doesn't work?,contactless_not_working,24
Who should I contact if the amount of my withdrawal doesn't correspond to the amount that I tried to take out of my account?,wrong_amount_of_cash_received,75
